HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	10/8/2025 10:48 AM
Export Time Stamp:	10/8/2025 4:02 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
40	4680429	74919	4686217	38398	4692020	2576323	4680429	0.8319	4686217	0.99227	4692020	1.06871	4680429	90057.6992426975	4686217	38697.1288056678	4692020	2410684.84434505	4696996	64525	4702784	42144	4708571	2659467	4696996	0.83241	4702784	0.99295	4708571	1.06897	4696996	77515.8876034647	4702784	42443.2247343774	4708571	2487878.05083398	4713548	43184	4719335	42910	4725139	2674822	4713548	0.83212	4719335	0.99234	4725139	1.069	4713548	51896.3611017642	4719335	43241.2278049862	4725139	2502172.12347989
41	4800440	67848	4806243	45793	4812031	2370559	4800440	0.83281	4806243	0.99206	4812031	1.06876	4800440	81468.7623827764	4806243	46159.5064814628	4812031	2218046.14693664	4817007	53073	4822779	51201	4828567	2445325	4817007	0.83202	4822779	0.99204	4828567	1.06818	4817007	63788.1300930266	4822779	51611.8301681384	4828567	2289244.322118	4833559	35950	4839346	50528	4845134	2473401	4833559	0.83186	4839346	0.99234	4845134	1.06787	4833559	43216.406606881	4839346	50918.0321260858	4845134	2316200.47384045
42	4920451	59732	4926239	55562	4932042	2162145	4920451	0.83215	4926239	0.99151	4932042	1.06861	4920451	71780.3280658535	4926239	56037.7605873869	4932042	2023324.69282526	4937018	45376	4942806	64780	4948593	2230811	4937018	0.8323	4942806	0.99238	4948593	1.06832	4937018	54518.803316112	4942806	65277.4138938713	4948593	2088148.68204283	4953570	30975	4959357	60836	4965161	2274666	4953570	0.83262	4959357	0.9919	4965161	1.06969	4953570	37201.8447791309	4959357	61332.7956447223	4965161	2126472.1554843
43	5040462	52821	5046250	68768	5052068	1964428	5040462	0.83208	5046250	0.99259	5052068	1.06913	5040462	63480.6749351024	5046250	69281.374988666	5052068	1837407.98593249	5057029	40264	5062817	80679	5068620	2037466	5057029	0.8322	5062817	0.99226	5068620	1.06933	5057029	48382.6003364576	5062817	81308.3264466974	5068620	1905366.91199162	5073596	27898	5079384	74149	5085172	2080287	5073596	0.83213	5079384	0.9929	5085172	1.06904	5073596	33526.0115606936	5079384	74679.2224796052	5085172	1945939.34745192
44	5160473	47725	5166276	84761	5172079	1799600	5160473	0.8326	5166276	0.99307	5172079	1.06923	5160473	57320.4419889503	5166276	85352.4927749303	5172079	1683080.34753982	5177056	36046	5182843	101450	5188662	1879827	5177056	0.83197	5182843	0.9926	5188662	1.06963	5177056	43326.0814692838	5182843	102206.326818457	5188662	1757455.38176753	5193623	25875	5199411	89918	5205214	1917634	5193623	0.83276	5199411	0.99246	5205214	1.069	5193623	31071.3771074499	5199411	90601.1325393467	5205214	1793857.81103835
45	5280484	43509	5286287	103849	5292090	1667960	5280484	0.83302	5286287	0.99296	5292090	1.06929	5280484	52230.4386449305	5286287	104585.280373832	5292090	1559876.17952099	5297051	34205	5302839	125056	5308626	1753561	5297051	0.83358	5302839	0.99267	5308626	1.06933	5297051	41033.8539792222	5302839	125979.429216154	5308626	1639868.88986562	5313603	24849	5319390	108751	5325178	1790442	5313603	0.83341	5319390	0.99331	5325178	1.06973	5313603	29816.0569227631	5319390	109483.444241979	5325178	1673732.62412011
46	5400495	40913	5406283	125294	5412086	1568787	5400495	0.83242	5406283	0.99287	5412086	1.06943	5400495	49149.4678167271	5406283	126193.761519635	5412086	1466937.5274679	5417062	31823	5422834	153737	5428637	1666840	5417062	0.83308	5422834	0.99292	5428637	1.06966	5417062	38199.2125606184	5422834	154833.219191879	5428637	1558289.54995045	5433614	24157	5439401	128545	5445189	1696882	5433614	0.83338	5439401	0.99284	5445189	1.07004	5433614	28986.7767405025	5439401	129472.019660771	5445189	1585811.74535531
47	5520506	38300	5526294	149856	5532097	1501257	5520506	0.83314	5526294	0.9933	5532097	1.06964	5520506	45970.6651943251	5526294	150866.807610994	5532097	1403516.13627015	5537073	31022	5542845	184160	5548648	1608271	5537073	0.83308	5542845	0.99286	5548648	1.06958	5537073	37237.7202669612	5542845	185484.358318393	5548648	1503647.22601395	5553625	23706	5559397	152068	5565200	1630501	5553625	0.83285	5559397	0.99383	5565200	1.06984	5553625	28463.7089511917	5559397	153012.084561746	5565200	1524060.6071936
48	5640517	36606	5646305	176372	5652123	1459127	5640517	0.83322	5646305	0.99311	5652123	1.06947	5640517	43933.174911788	5646305	177595.633917693	5652123	1364345.89095533	5657100	29751	5662903	216118	5668706	1575080	5657100	0.83345	5662903	0.99346	5668706	1.07012	5657100	35696.2025316456	5662903	217540.716284501	5668706	1471872.31338541	5673683	23250	5679470	176125	5685258	1591900	5673683	0.83352	5679470	0.99346	5685258	1.06984	5673683	27893.7517995969	5679470	177284.440239164	5685258	1487979.51095491
49	5760528	34663	5766331	203373	5772134	1433804	5760528	0.83403	5766331	0.99371	5772134	1.07003	5760528	41560.8551251154	5766331	204660.313371104	5772134	1339966.16917283	5777095	29060	5782867	250090	5788655	1563380	5777095	0.8334	5782867	0.99394	5788655	1.07072	5777095	34869.2104631629	5782867	251614.78560074	5788655	1460120.29288703	5793647	22953	5799419	200904	5805222	1572253	5793647	0.83397	5799419	0.9937	5805222	1.06945	5793647	27522.5727544156	5799419	202177.719633692	5805222	1470151.01220253
50	5880539	34099	5886327	231774	5892130	1425072	5880539	0.83351	5886327	0.99406	5892130	1.07012	5880539	40910.1270530648	5886327	233158.964247631	5892130	1331693.64183456	5897106	28610	5902894	284701	5908681	1570105	5897106	0.83372	5902894	0.99283	5908681	1.06939	5897106	34316.0773401142	5902894	286757.048034407	5908681	1468224.87586381	5913673	22760	5919445	227958	5925249	1573956	5913673	0.8332	5919445	0.99294	5925249	1.07032	5913673	27316.3706192991	5919445	229578.826515197	5925249	1470547.12609313
51	6000550	33007	6006338	259808	6012141	1431738	6000550	0.83315	6006338	0.99319	6012141	1.07013	6000550	39617.1157654684	6006338	261589.423977285	6012141	1337910.34734098	6017117	28431	6022889	320359	6028692	1595585	6017117	0.8333	6022889	0.9928	6028692	1.07067	6017117	34118.5647425897	6022889	322682.312651088	6028692	1490267.77625225	6033669	22787	6039457	255751	6045260	1595874	6033669	0.83321	6039457	0.9946	6045260	1.0715	6033669	27348.4475702404	6039457	257139.553589383	6045260	1489383.10779281
52	6120561	32183	6126349	289402	6132152	1449934	6120561	0.83346	6126349	0.99402	6132152	1.07052	6120561	38613.7307129316	6126349	291143.035351401	6132152	1354420.28173224	6137113	27917	6142900	353985	6148703	1633309	6137113	0.83379	6142900	0.99324	6148703	1.07034	6137113	33482.0518355941	6142900	356394.224960735	6148703	1525972.12100828	6153680	22638	6159452	281390	6165255	1629542	6153680	0.8339	6159452	0.994	6165255	1.07072	6153680	27147.1399448375	6159452	283088.531187123	6165255	1521912.35803945
53	6240572	31451	6246360	318183	6252163	1477957	6240572	0.83369	6246360	0.99394	6252163	1.07073	6240572	37725.0536770262	6246360	320122.945046985	6252163	1380326.50621539	6257139	27822	6262943	386235	6268761	1689530	6257139	0.83363	6262943	0.99456	6268761	1.07076	6257139	33374.518671353	6262943	388347.611003861	6268761	1577879.26332698	6273722	23208	6279510	307512	6285313	1680964	6273722	0.83401	6279510	0.99329	6285313	1.0705	6273722	27827.0044723684	6279510	309589.344501606	6285313	1570260.62587576
54	6360583	31140	6366371	344851	6372189	1519966	6360583	0.83326	6366371	0.99432	6372189	1.07102	6360583	37371.2886734033	6366371	346820.94295599	6372189	1419176.1124909	6377150	27653	6382969	416144	6388772	1756386	6377150	0.83336	6382969	0.99405	6388772	1.0704	6377150	33182.5381587789	6382969	418634.877521251	6388772	1640868.83408072	6393749	23047	6399521	333397	6405324	1741256	6393749	0.83363	6399521	0.99424	6405324	1.07066	6393749	27646.5578254142	6399521	335328.49211458	6405324	1626338.89376646
55	6480594	30929	6486382	369363	6492201	1568629	6480594	0.83338	6486382	0.99387	6492201	1.07043	6480594	37112.7216875855	6486382	371641.160312717	6492201	1465419.50431135	6497161	27878	6502949	445766	6508737	1838545	6497161	0.83417	6502949	0.99315	6508737	1.07004	6497161	33420.0462735414	6502949	448840.557821074	6508737	1718202.12328511	6513713	23311	6519501	359588	6525288	1814319	6513713	0.8336	6519501	0.99463	6525288	1.07043	6513713	27964.2514395393	6519501	361529.412947528	6525288	1694944.08788991
56	6600605	30286	6606393	395481	6612196	1628914	6600605	0.83419	6606393	0.99495	6612196	1.07048	6600605	36305.8775578705	6606393	397488.315995779	6612196	1521666.9157761	6617172	27687	6622944	471865	6628748	1933031	6617172	0.83444	6622944	0.99409	6628748	1.07175	6617172	33180.3365131106	6622944	474670.301481757	6628748	1803621.18031257	6633740	23545	6639527	385076	6645330	1908156	6633740	0.83398	6639527	0.99375	6645330	1.07146	6633740	28232.0918966882	6639527	387497.86163522	6645330	1780893.36046143
57	6720616	30388	6726404	416629	6732223	1703096	6720616	0.83463	6726404	0.99451	6732223	1.07181	6720616	36408.9476774139	6726404	418928.919769535	6732223	1588990.58601804	6737199	27735	6742971	496389	6748774	2038256	6737199	0.83471	6742971	0.99468	6748774	1.0719	6737199	33227.1088162356	6742971	499043.913620461	6748774	1901535.59100662	6753751	23549	6759523	408260	6765326	2006454	6753751	0.8339	6759523	0.99457	6765326	1.07155	6753751	28239.5970739897	6759523	410488.95502579	6765326	1872478.18580561
58	6840627	29984	6846430	437778	6852234	1786432	6840627	0.83443	6846430	0.99521	6852234	1.07183	6840627	35933.5114988675	6846430	439885.049386562	6852234	1666712.07187707	6857194	27876	6862982	518836	6868785	2139945	6857194	0.83428	6862982	0.9944	6868785	1.0706	6857194	33413.2425564559	6862982	521757.843925986	6868785	1998827.7601345	6873762	23943	6879534	430950	6885337	2118613	6873762	0.83472	6879534	0.99351	6885337	1.07031	6873762	28683.870040253	6879534	433765.135730894	6885337	1979438.667302
59	6960638	29778	6966426	455606	6972229	1873037	6960638	0.8342	6966426	0.99345	6972229	1.07149	6960638	35696.4756653081	6966426	458609.894811012	6972229	1748067.64412174	6977205	27642	6982977	538175	6988781	2249901	6977205	0.83429	6982977	0.99404	6988781	1.0716	6977205	33132.3640460751	6982977	541401.754456561	6988781	2099571.66853303	6993757	24057	6999545	452657	7005332	2230894	6993757	0.8342	6999545	0.99474	7005332	1.07107	6993757	28838.4080556222	6999545	455050.565977039	7005332	2082864.79875265
60	7080649	29571	7086437	474121	7092240	1969500	7080649	0.8345	7086437	0.99434	7092240	1.07044	7080649	35435.5901737567	7086437	476819.800068387	7092240	1839897.61219685	7097216	27832	7102988	556519	7108792	2358701	7097216	0.83512	7102988	0.99441	7108792	1.0712	7097216	33326.9470255772	7102988	559647.42912883	7108792	2201924.01045556	7113768	24507	7119540	471494	7125343	2348777	7113768	0.83418	7119540	0.99458	7125343	1.0711	7113768	29378.5513917859	7119540	474063.423756762	7125343	2192864.34506582
61	7200660	29653	7206463	489782	7212267	2074729	7200660	0.83415	7206463	0.99371	7212267	1.07169	7200660	35548.7622130312	7206463	492882.229221805	7212267	1935941.36364061	7217243	27875	7223015	573382	7228834	2451534	7217243	0.83416	7223015	0.99505	7228834	1.07142	7217243	33416.8504843196	7223015	576234.360082408	7228834	2288116.70493364	7233810	24093	7239598	492538	7245401	2462900	7233810	0.83466	7239598	0.99651	7245401	1.07219	7233810	28865.6458917404	7239598	494262.977792496	7245401	2297074.21259292
62	7320671	29183	7326459	503875	7332262	2184100	7320671	0.83496	7326459	0.99506	7332262	1.07239	7320671	34951.3749161637	7326459	506376.499909553	7332262	2036665.76525331	7337238	28086	7343010	585663	7348798	2537827	7337238	0.83436	7343010	0.9945	7348798	1.07157	7337238	33661.7287501798	7343010	588901.960784314	7348798	2368325.91431264	7353774	24805	7359562	509604	7365365	2559470	7353774	0.83434	7359562	0.99561	7365365	1.07217	7353774	29730.0860560443	7359562	511851.026004158	7365365	2387186.73344712
63	7440682	29536	7446485	517769	7452289	2283065	7440682	0.83309	7446485	0.9944	7452289	1.07127	7440682	35453.5524373117	7446485	520684.835076428	7452289	2131176.08072661	7457249	28203	7463037	601537	7468840	2605456	7457249	0.83458	7463037	0.9947	7468840	1.07101	7457249	33793.0456037768	7463037	604742.133306525	7468840	2432709.31177113	7473817	24900	7479589	525325	7485376	2644863	7473817	0.83431	7479589	0.99434	7485376	1.07099	7473817	29845.0216346442	7479589	528315.264396484	7485376	2469549.66899784
64	7560693	29202	7566481	528594	7572284	2382815	7560693	0.83454	7566481	0.99477	7572284	1.07172	7560693	34991.7319721044	7566481	531373.081214753	7572284	2223355.9138581	7577260	28519	7583048	608915	7588836	2662629	7577260	0.83438	7583048	0.99415	7588836	1.07122	7577260	34179.8700831755	7583048	612498.113966705	7588836	2485604.26429678	7593812	24993	7599600	541192	7605403	2712688	7593812	0.8349	7599600	0.99561	7605403	1.07133	7593812	29935.3215954006	7599600	543578.308775525	7605403	2532075.08424108
65	7680704	29315	7686492	539601	7692295	2468039	7680704	0.83511	7686492	0.99483	7692295	1.07181	7680704	35103.1600627462	7686492	542405.235065288	7692295	2302683.31140781	7697271	28578	7703043	620449	7708847	2711133	7697271	0.83474	7703043	0.99527	7708847	1.07138	7697271	34235.8099527997	7703043	623397.670983753	7708847	2530505.51625007	7713823	25324	7719611	555408	7725398	2765012	7713823	0.83461	7719611	0.99518	7725398	1.07187	7713823	30342.3155725429	7719611	558098.032516731	7725398	2579615.06525978
66	7800715	29978	7806503	855561	7812306	2484086	7800715	0.83434	7806503	0.9934	7812306	1.0715	7800715	35930.196322842	7806503	861245.218441715	7812306	2318325.71161923	7817282	28799	7823070	893958	7828873	2663959	7817282	0.83397	7823070	0.99532	7828873	1.0717	7817282	34532.4172332338	7823070	898161.395330145	7828873	2485732.01455631	7833834	25437	7839622	884273	7845425	2781780	7833834	0.83472	7839622	0.99445	7845425	1.07067	7833834	30473.6917768833	7839622	889208.104982654	7845425	2598167.50259183
67	7920726	29843	7926514	872378	7932317	2573897	7920726	0.83352	7926514	0.99478	7932317	1.07206	7920726	35803.5799980804	7926514	876955.708799936	7932317	2400888.94278305	7937293	28404	7943081	911215	7948884	2736138	7937293	0.83478	7943081	0.99443	7948884	1.0714	7937293	34025.7313304104	7943081	916318.896252124	7948884	2553796.9012507	7953861	25375	7959648	902256	7965436	2808000	7953861	0.83446	7959648	0.99474	7965436	1.07085	7953861	30408.8871845265	7959648	907026.961819169	7965436	2622215.99663818
68	8040737	29987	8046525	881510	8052328	2639765	8040737	0.83455	8046525	0.9953	8052328	1.07114	8040737	35931.939368522	8046525	885672.661509093	8052328	2464444.42369812	8057304	28710	8063092	918871	8068895	2789990	8057304	0.83465	8063092	0.995	8068895	1.07196	8057304	34397.6517102977	8063092	923488.442211055	8068895	2602699.72760178	8073872	25888	8079659	913516	8085463	2824775	8073872	0.83453	8079659	0.99508	8085463	1.07192	8073872	31021.0537667909	8079659	918032.720987257	8085463	2635247.96626614
69	8160748	30359	8166536	885983	8172355	2688519	8160748	0.83476	8166536	0.99483	8172355	1.07155	8160748	36368.5370645455	8166536	890587.336529859	8172355	2509000.04666138	8177331	28706	8183134	925987	8188953	2834702	8177331	0.8354	8183134	0.99536	8188953	1.07193	8177331	34361.9822839358	8183134	930303.608744575	8188953	2644484.24803858	8193914	25917	8199702	918467	8205505	2831687	8193914	0.83481	8199702	0.99471	8205505	1.07213	8193914	31045.3875732203	8199702	923351.529591539	8205505	2641178.77496199
70	8280759	29916	8286547	888420	8292366	2720558	8280759	0.83438	8286547	0.99568	8292366	1.07161	8280759	35854.1671660395	8286547	892274.626385988	8292366	2538757.57038475	8297326	29034	8303098	929325	8308902	2856449	8297326	0.83458	8303098	0.99501	8308902	1.07231	8297326	34788.7560209926	8303098	933985.588084542	8308902	2663827.62447427	8313894	25941	8319666	923268	8325469	2836299	8313894	0.83448	8319666	0.99562	8325469	1.07237	8313894	31086.4250790912	8319666	927329.704103975	8325469	2644888.42470416
71	8400770	30337	8406558	891918	8412361	2741021	8400770	0.83598	8406558	0.99625	8412361	1.07313	8400770	36289.1456733415	8406558	895275.282308658	8412361	2554230.14918975	8417337	29154	8423125	930707	8428928	2863322	8417337	0.83489	8423125	0.99589	8428928	1.0717	8417337	34919.5702427865	8423125	934547.99224814	8428928	2671757.02155454	8433905	25885	8439692	925207	8445480	2837778	8433905	0.83557	8439692	0.99488	8445480	1.07244	8433905	30978.8527591943	8439692	929968.438404632	8445480	2646094.88642721
72	8520781	30211	8526569	895455	8532388	2751836	8520781	0.83457	8526569	0.99537	8532388	1.07165	8520781	36199.479971722	8526569	899620.24171916	8532388	2567849.57775393	8537348	29770	8543136	934049	8548924	2867118	8537348	0.83511	8543136	0.99529	8548924	1.07165	8537348	35647.9984672678	8543136	938469.189884355	8548924	2675423.87906499	8553916	26211	8559703	926843	8565491	2829667	8553916	0.83527	8559703	0.99548	8565491	1.07236	8553916	31380.2722472973	8559703	931051.352111544	8565491	2638728.59860495
73	8640792	30197	8646580	895306	8652383	2753049	8640792	0.83536	8646580	0.99502	8652383	1.07165	8640792	36148.4868799081	8646580	899786.938956001	8652383	2568981.47716139	8657360	29573	8663132	931911	8668935	2860693	8657360	0.83467	8663132	0.99554	8668935	1.07156	8657360	35430.7690464495	8663132	936085.94330715	8668935	2669652.65594087	8673911	26365	8679699	927091	8685502	2831712	8673911	0.83542	8679699	0.99443	8685502	1.07211	8673911	31558.9763232865	8679699	932283.820882315	8685502	2641251.36413241
74	8760803	30260	8766591	896271	8772394	2751732	8760803	0.83466	8766591	0.99524	8772394	1.07175	8760803	36254.2831811756	8766591	900557.654435111	8772394	2567512.94611617	8777371	29330	8783158	934432	8788961	2858938	8777371	0.83502	8783158	0.99507	8788961	1.07264	8777371	35124.9071878518	8783158	939061.573557639	8788961	2665328.53520286	8793953	26414	8799741	927130	8805529	2822897	8793953	0.83495	8799741	0.99511	8805529	1.07272	8793953	31635.4272710941	8799741	931685.944267468	8805529	2631531.99343724
75	8880814	30259	8886618	896482	8892421	2754763	8880814	0.83512	8886618	0.99478	8892421	1.07376	8880814	36233.1161988696	8886618	901186.191921832	8892421	2565529.541052	8897382	29690	8903169	936614	8908957	2864464	8897382	0.83511	8903169	0.99605	8908957	1.07337	8897382	35552.2027038354	8903169	940328.29677225	8908957	2668664.11395884	8913949	26376	8919721	931064	8925524	2817604	8913949	0.83474	8919721	0.99624	8925524	1.07232	8913949	31597.8628075808	8919721	934578.013330121	8925524	2627577.58877947
76	9000825	30373	9006613	897580	9012416	2749559	9000825	0.83555	9006613	0.99521	9012416	1.07404	9000825	36350.9065884747	9006613	901900.101486119	9012416	2560015.45566273	9017393	29965	9023180	938748	9028968	2857440	9017393	0.83547	9023180	0.99636	9028968	1.07303	9017393	35866.0394747867	9023180	942177.526195351	9028968	2662963.75683811	9033944	26997	9039732	931492	9045535	2818821	9033944	0.83484	9039732	0.99569	9045535	1.07259	9033944	32337.9330171051	9039732	935524.108909399	9045535	2628050.79294045
77	9120836	30265	9126624	900246	9132443	2751338	9120836	0.83551	9126624	0.9963	9132443	1.07314	9120836	36223.3845196347	9126624	903589.280337248	9132443	2563820.19121457	9137419	30022	9143191	940134	9149010	2853104	9137419	0.83537	9143191	0.99553	9149010	1.07273	9137419	35938.5661443432	9143191	944355.268048175	9149010	2659666.45847511	9153986	26881	9159774	932818	9165577	2815429	9153986	0.8351	9159774	0.99538	9165577	1.07276	9153986	32188.9594060592	9159774	937147.622013703	9165577	2624472.38897796
78	9240847	30628	9246635	899661	9252438	2745969	9240847	0.83488	9246635	0.99551	9252438	1.07326	9240847	36685.5116903028	9246635	903718.696949303	9252438	2558531.01764717	9257399	29960	9263202	938244	9268990	2849495	9257399	0.83514	9263202	0.99503	9268990	1.07261	9257399	35874.2246808918	9263202	942930.363908626	9268990	2656599.32314634	9273982	27120	9279769	932393	9285557	2808513	9273982	0.83533	9279769	0.99525	9285557	1.0725	9273982	32466.2109585433	9279769	936843.004270284	9285557	2618660.13986014
79	9360858	30676	9366646	896660	9372449	2743182	9360858	0.8348	9366646	0.99574	9372449	1.07302	9360858	36746.5261140393	9366646	900496.113443268	9372449	2556505.93651563	9377426	30633	9383213	937837	9389001	2842494	9377426	0.8354	9383213	0.99534	9389001	1.07262	9377426	36668.661718937	9383213	942227.781461611	9389001	2650047.54712759	9393977	27125	9399765	932716	9405568	2799722	9393977	0.83505	9399765	0.99577	9405568	1.07246	9393977	32483.0848452189	9399765	936678.148568445	9405568	2610560.76683513
80	9480869	30858	9486657	898190	9492476	2739816	9480869	0.83417	9486657	0.99502	9492476	1.07383	9480869	36992.4595705911	9486657	902685.373158329	9492476	2551442.96583258	9497437	30591	9503224	937520	9509012	2838408	9497437	0.83516	9503224	0.99549	9509012	1.07195	9497437	36628.9094305283	9503224	941767.3708425	9509012	2647892.15914921	9514004	27697	9519776	933337	9525579	2802177	9514004	0.83499	9519776	0.99566	9525579	1.07292	9514004	33170.4571312231	9519776	937405.339172006	9525579	2611729.67229616
81	9600880	30723	9606668	900462	9612471	2733942	9600880	0.83498	9606668	0.99585	9612471	1.07329	9600880	36794.8932908573	9606668	904214.490134056	9612471	2547253.77111498	9617448	30586	9623235	939129	9629038	2837124	9617448	0.83553	9623235	0.99558	9629038	1.07266	9617448	36606.7047263414	9623235	943298.378834448	9629038	2644942.47944363	9634015	27355	9639802	935316	9645590	2794621	9634015	0.83571	9639802	0.99572	9645590	1.07307	9634015	32732.6464922042	9639802	939336.35961917	9645590	2604323.11032831
82	9720891	31111	9726679	901318	9732482	2731686	9720891	0.83528	9726679	0.99575	9732482	1.07343	9720891	37246.192893401	9726679	905164.951041928	9732482	2544819.87647075	9737459	30705	9743246	941155	9749049	2834706	9737459	0.83505	9743246	0.9958	9749049	1.07259	9737459	36770.2532782468	9743246	945124.522996586	9749049	2642860.73895897	9754026	27997	9759813	934583	9765601	2794946	9754026	0.83517	9759813	0.99603	9765601	1.07291	9754026	33522.5163739119	9759813	938308.083089867	9765601	2605014.40008948
83	9840902	31153	9846690	901147	9852493	2729496	9840902	0.83489	9846690	0.99525	9852493	1.07327	9840902	37313.89763921	9846690	905447.877417734	9852493	2543158.7578149	9857470	30612	9863257	937658	9869060	2830190	9857470	0.83588	9863257	0.99619	9869060	1.07321	9857470	36622.4816959372	9863257	941244.140174063	9869060	2637126.00516208	9874037	27948	9879824	932689	9885612	2792144	9874037	0.83524	9879824	0.99513	9885612	1.07297	9874037	33461.0411378765	9879824	937253.424175736	9885612	2602257.28585142
84	9960913	31043	9966701	900629	9972504	2726142	9960913	0.83572	9966701	0.99697	9972504	1.07334	9960913	37145.2161010865	9966701	903366.199584742	9972504	2539868.07535357	9977481	30978	9983268	937559	9989056	2826794	9977481	0.8359	9983268	0.99588	9989056	1.0739	9977481	37059.4568728317	9983268	941437.723420492	9989056	2632269.29881739	9994032	28157	9999820	932338	10005623	2784683	9994032	0.83561	9999820	0.99584	10005623	1.07277	9994032	33696.3415947631	9999820	936232.7281491	10005623	2595787.54066575
85	10080924	31210	10086712	901038	10092531	2721351	10080924	0.83563	10086712	0.99672	10092531	1.0742	10080924	37349.0659741752	10086712	904003.130267277	10092531	2533374.60435673	10097507	31024	10103310	941327	10109114	2823988	10097507	0.83576	10103310	0.99702	10109114	1.07455	10097507	37120.7045084713	10103310	944140.538805641	10109114	2628065.70192174	10114090	28025	10119878	932474	10125665	2787069	10114090	0.83649	10119878	0.99645	10125665	1.07468	10114090	33503.0902939665	10119878	935796.076070049	10125665	2593394.31272565
86	10200935	31524	10206739	901397	10212542	2722977	10200935	0.83676	10206739	0.99672	10212542	1.07473	10200935	37673.8849849419	10206739	904363.311662252	10212542	2533638.21611009	10217518	31454	10223290	940562	10229093	2826461	10217518	0.83598	10223290	0.99771	10229093	1.07446	10217518	37625.3020407187	10223290	942720.830702309	10229093	2630587.45788582	10234070	28232	10239857	934002	10245645	2783912	10234070	0.83611	10239857	0.99675	10245645	1.0743	10234070	33765.8920476971	10239857	937047.404063205	10245645	2591372.98706134
87	10320946	31213	10326734	903136	10332553	2717991	10320946	0.83509	10326734	0.99643	10332553	1.07388	10320946	37376.8096851836	10326734	906371.74713728	10332553	2531000.67046597	10337514	31518	10343317	938097	10349104	2819998	10337514	0.8365	10343317	0.99583	10349104	1.07336	10337514	37678.4219964136	10343317	942025.245272787	10349104	2627262.0556011	10354081	28469	10359853	933100	10365656	2785300	10354081	0.83628	10359853	0.99656	10365656	1.07412	10354081	34042.4259817286	10359853	936320.944047524	10365656	2593099.46747105
88	10440957	31418	10446745	902436	10452548	2712221	10440957	0.83569	10446745	0.99637	10452548	1.07334	10440957	37595.2805466142	10446745	905723.777311641	10452548	2526898.28013491	10457525	31915	10463312	937727	10469100	2813891	10457525	0.83562	10463312	0.99588	10469100	1.07349	10457525	38193.1978650583	10463312	941606.418443989	10469100	2621254.97210035	10474076	28630	10479864	936210	10485667	2779497	10474076	0.83544	10479864	0.99709	10485667	1.07392	10474076	34269.3670401226	10479864	938942.322157478	10485667	2588178.82151371
89	10560968	31533	10566772	902904	10572575	2711986	10560968	0.83564	10566772	0.99689	10572575	1.07392	10560968	37735.1491072711	10566772	905720.791662069	10572575	2525314.73480334	10577551	32027	10583323	939330	10589126	2805172	10577551	0.83623	10583323	0.99691	10589126	1.07239	10577551	38299.2717314614	10583323	942241.526316318	10589126	2615813.27688621	10594103	28740	10599875	931978	10605678	2768079	10594103	0.83507	10599875	0.99595	10605678	1.072	10594103	34416.2764798161	10599875	935767.859832321	10605678	2582163.24626866
90	10680979	32002	10686767	899684	10692586	2707906	10680979	0.83583	10686767	0.99578	10692586	1.0732	10680979	38287.6900805188	10686767	903496.756311635	10692586	2523207.23071189	10697547	32152	10703334	936758	10709122	2809539	10697547	0.83582	10703334	0.99556	10709122	1.07336	10697547	38467.6126438707	10703334	940935.754751095	10709122	2617517.88775434	10714098	28832	10719886	931108	10725689	2774327	10714098	0.836	10719886	0.99518	10725689	1.07389	10714098	34488.038277512	10719886	935617.677204124	10725689	2583436.85107413
