time_h,ON_mean_ch1,ON_mean_ch2,ON_mean_ch3
0,1.00129965364764,0,0
0.0333408333333334,0.999960475653203,0.00185577654054923,0.00410410126643233
0.0666772222222223,0.996434983805624,0.0252419496174102,0.0311190469659881
0.100009166666667,0.992395474823816,0.0831634645745799,0.0807861194989059
0.13335,0.986897354045906,0.169055086246906,0.149501093204812
0.166681944444445,0.980789305075749,0.263899128835452,0.232132243992437
0.200026944444444,0.97332128469174,0.356339438902248,0.318134793087833
0.233359166666667,0.964141517925308,0.438128479395198,0.396421135605596
0.266695555555556,0.954904357820746,0.500025139674323,0.466734000835317
0.300031944444445,0.944728683999573,0.545021445258555,0.522449580016364
0.333363888888889,0.934656999171323,0.585208472946741,0.567379378818109
0.366704722222222,0.924006055871647,0.619319628445945,0.596784028749926
0.400036666666667,0.9141121630536,0.643249448741396,0.617486611358871
0.433373055555556,0.905169101061643,0.663784249000396,0.630051807510178
0.466709444444444,0.896601715884101,0.683599248705935,0.635297942731112
0.500050277777778,0.0639539466372596,0.651905003623235,0.648330824284987
0.533386666666667,0.0461731274292396,0.667526713795917,0.64840430172697
0.566723055555556,0.0395390172162321,0.679681965969744,0.644152870166932
0.600059444444444,0.0346504189635739,0.68881199788935,0.634577312146674
0.633395833333333,0.0335268896280286,0.695940821556764,0.623478089532926
0.666732222222222,0.0317155486529113,0.701314685113359,0.6106380537477
0.700068611111111,0.0290657177849612,0.708158839341184,0.596451607032731
0.733400555555556,0.0279422966953354,0.708199181442764,0.580777952533032
0.766741388888889,0.0280035122463956,0.71190721202282,0.564438798094316
0.800073333333334,0.0226157534748816,0.713549626844535,0.545994243071326
0.833409722222222,0.0237737118579451,0.71316361789416,0.529382236953666
0.866750555555556,0.0220186473090339,0.713680653394375,0.513669406632262
0.900086944444445,0.0206704721816882,0.70734490069243,0.49771746287018
0.933436388888889,0.020583939388822,0.706017593164453,0.48398840961586
0.966759722222222,0.0197907090316921,0.703934597764152,0.471443004173094
1.00010055555556,0.0160916768501879,0.703901004138031,0.458824492456064
1.03344555555556,0.0172260685068707,0.699374453257095,0.450695302741089
1.06676888888889,0.0185582406808451,0.695780789210031,0.441300698524703
1.10010527777778,0.0165029295370432,0.687048510694912,0.435535935380141
1.13344611111111,0.0150339026360286,0.685571019496939,0.430169480266898
1.16677805555556,0.0133522460726122,0.679912261048669,0.429155532963812
1.20011444444444,0.0138892181541712,0.674653333919156,0.426616905136992
1.23344666666667,0.0151795867113226,0.666213218001986,0.42575525344097
1.26678722222222,0.0134746947226061,0.663607696551613,0.426145963057341
1.30013666666667,0.010876811378669,0.65508711390919,0.42689601272558
1.33346,0.0120379437898459,0.649395901958245,0.429766273472882
1.36680083333333,0.012019536888276,0.644280068071575,0.431598390981744
1.40013277777778,0.0117904586501325,0.635399683986381,0.436460490630719
1.43346916666667,0.00660499023732534,0.631152276524356,0.440401149100375
1.46680555555556,0.0109319748118287,0.622488382186589,0.443307522562721
1.50014194444444,0.0119726264924423,0.618041319744192,0.449899251860702
1.53348277777778,0.0113123809006495,0.613436158161905,0.45508592917777
1.56681472222222,0.00902047685212543,0.602118572942516,0.460436102906941
1.60015111111111,0.00993979665505984,0.597076670811094,0.465911234210468
1.63348333333333,0.00952660840155886,0.59120732281486,0.472337256668057
1.66682833333333,0.00899957775047495,0.584723600766036,0.47903679785182
1.70015611111111,0.0071129000281094,0.577737940155362,0.483117799681099
1.73349666666667,0.0100654885098846,0.57549274115339,0.490252390885333
1.76683305555556,0.00760390721826197,0.567968992190592,0.496041285955687
1.80016944444444,0.00905229783887135,0.560770735525935,0.502555755241265
1.83350583333333,0.0102386696098572,0.555137875180659,0.507622198647809
1.86684222222222,0.00747958267731376,0.54683273527876,0.514156164660007
1.90017861111111,0.00664496501089669,0.544466314063394,0.520192872022033
1.933515,0.0074980678026382,0.534267690364827,0.527479837946449
1.96685138888889,0.00558808475519081,0.530061707180338,0.53289146463545
2.00018777777778,0.00820183517607945,0.527586222068212,0.5379188399936
2.03352416666667,0.00464514894336211,0.515060927868983,0.543951669588148
2.06686055555556,0.00792616102396858,0.510538682945926,0.552238022121042
2.10019694444444,0.00619043792410364,0.505201464183145,0.557166076682679
2.13353777777778,0.00748578009279164,0.500319676457175,0.564740911106709
2.16686555555556,0.0098146869459741,0.489661864065432,0.570987547076127
2.20020611111111,0.00577198312374513,0.489763470250184,0.577139342652372
2.2335425,0.00172614790428341,0.48199720568443,0.582875818970576
2.26688333333333,0.00928033173117623,0.476889453531415,0.587541073144542
2.30020666666667,0.00753604212801,0.472146643407084,0.593461017100373
2.33355611111111,0.00589612963761639,0.465920089683265,0.596258846384548
2.36688833333333,0.0075597560445404,0.465619521771943,0.601119996309796
2.40022888888889,0.00676049152936039,0.460335844121274,0.605881862130138
2.43356111111111,0.00702324819515475,0.455926572539837,0.609674337463947
2.4668975,0.00694481896519875,0.446780858501028,0.614803942262699
2.50025111111111,0.00817666951388672,0.449347395176131,0.618329062919548
2.53356583333333,0.00737610813252523,0.437861852426756,0.621996219516432
2.56690666666667,0.00796944161185094,0.435563968320631,0.626662576578846
2.60024305555556,0.00898225897888945,0.431731500562943,0.630647535618007
2.63358361111111,0.00705497235814121,0.428678895507801,0.634759402023076
2.66692,0.0064411595531289,0.424861920637361,0.636997775966023
2.70025638888889,0.00858710382708888,0.425461334460473,0.641471457405333
2.73358861111111,0.00794272125428166,0.42550519499856,0.646478111842525
2.766925,0.00819680850494726,0.418417115210544,0.649646131654668
2.80026555555556,0.00916701399735147,0.415433505175589,0.653162579890082
2.83359777777778,0.0062556529422793,0.40669422890657,0.655950734636411
2.86693833333333,0.00738824342315075,0.405435321190995,0.659819260627158
2.90027055555556,0.00654626107862419,0.400260436170334,0.663265597007471
2.93360694444444,0.00762411301056028,0.396302037013688,0.666326076758355
2.9669475,0.00899375213402859,0.391496697459222,0.67190504728645
3.00027972222222,0.00663351236721403,0.391815840059899,0.674809273788161
3.03362027777778,0.0083899132440744,0.384424058673681,0.677255682765984
3.0669525,0.00837073998442758,0.378272781784626,0.680199635299603
3.10028888888889,0.00780585668848285,0.382536527337351,0.683595206608915
3.13362527777778,0.0107447754156106,0.382169304935296,0.687222008731289
3.16696166666667,0.00801473878835716,0.376493030285789,0.691003638090758
3.20029805555556,0.0101933417885025,0.366632616515081,0.693192115678551
3.23363,0.0069967115105378,0.369377140012472,0.696443636604333
3.266975,0.00970766928979255,0.368188122253744,0.698646865867732
3.30030722222222,0.00855991461413042,0.364469559931233,0.702871648934457
3.33364361111111,0.0111500972292749,0.357188603271933,0.7052908024226
3.36698,0.00835032877674078,0.35216765838512,0.707897729991452
3.40031638888889,0.0103091060809179,0.353119717670445,0.710564536473779
3.43365277777778,0.00838386875921185,0.346189952053098,0.714488526263961
3.46698916666667,0.0105508433110407,0.346243031091277,0.717553996296397
3.50033,0.0086011569112255,0.343379869924747,0.718952234366335
3.53367055555556,0.0103000196854218,0.342017573103671,0.722334332414562
3.56699833333333,0.0072028600494348,0.336055776544956,0.726018472911048
3.60033472222222,0.00821124868288704,0.338303315708947,0.728403268099127
3.63367111111111,0.00925732996026135,0.335379330687896,0.730579099676317
3.6670075,0.0100183474704792,0.330446844680019,0.733762322479748
3.70034388888889,0.00918050140765064,0.32774874593139,0.735994793335304
3.73368472222222,0.00761824006444857,0.322315388621132,0.73918672669508
3.76701666666667,0.0100047660464201,0.325578711493579,0.740973157823083
3.80035305555556,0.0090243343738995,0.32408658381996,0.74297208124748
3.833685,0.0102778544588941,0.313566096528753,0.745615838337634
3.86702583333333,0.0101636400941511,0.314459738872887,0.748092302957106
3.90037527777778,0.0133669497162783,0.308467409373408,0.750019251695517
3.93369861111111,0.0090470616771402,0.309495751762449,0.752111488028459
3.967035,0.0121142473634436,0.3040077171504,0.75348778591354
4.00036694444444,0.00749860267441538,0.295344483007965,0.75656451732668
