time_h,ON_mean_ch1,ON_mean_ch2,ON_mean_ch3
0,0.999694858806638,4.8608043683432e-17,0
0.0333405555555555,0.997745720316391,0.00669744426352984,0.00722140179337191
0.0666683333333333,0.994440072060249,0.0289652350393286,0.0384393999955194
0.100004722222222,0.990674295492789,0.082643631935147,0.0939822183099998
0.133345555555555,0.984827924693945,0.165758796915714,0.169870531524749
0.1666775,0.978497803426729,0.254844856283713,0.258266016424247
0.200013888888889,0.970759414601181,0.351091854057668,0.34659766448964
0.233350277777778,0.96156101928555,0.422287713674678,0.426067778053735
0.266686666666667,0.951941141781322,0.485217910765779,0.493762543650389
0.300023055555556,0.941213335076781,0.531795815809838,0.546097908223417
0.333359444444445,0.930536127742337,0.572828386799832,0.584613332815259
0.366695833333334,0.91873518100486,0.603344690430774,0.610554901884146
0.400036666666667,0.908241166226471,0.62464693826728,0.625567396517208
0.433373055555556,0.898664688720679,0.649833981675241,0.631679921925905
0.466705,0.889223867839912,0.664651624869301,0.631969679789131
0.500045833333334,0.881105280349547,0.679160177632499,0.62657034169025
0.533382222222222,0.874059067677196,0.69598661697485,0.615493602512522
0.566718611111111,0.867870284586915,0.701844701125886,0.599040923371469
0.600055,0.862529333459692,0.710054011972435,0.579752310889038
0.633386944444445,0.858768522553786,0.71870715049305,0.557571718496208
0.666727777777778,0.0742899528282143,0.701290416389398,0.552483015512747
0.70006,0.0601889707910435,0.709038882695269,0.525594816726255
0.733400555555556,0.0559431475445519,0.711234029755631,0.49565538212929
0.766736944444445,0.0513254456377245,0.713557589570752,0.46434382549725
0.800073333333333,0.0489414562002078,0.719693432748212,0.433001741816372
0.833409722222222,0.0435442830852189,0.716375110554871,0.401591871574106
0.866746111111111,0.0428303317501008,0.720669940932647,0.371418937563015
0.900086944444445,0.0423740878533967,0.720044150939254,0.340371531101057
0.933414722222222,0.0402974202335987,0.718168489602782,0.313964486878729
0.966751111111111,0.0403555945463415,0.719802340116292,0.289397492713498
1.00009166666667,0.0367521638401059,0.721075517049704,0.26697229169465
1.03342805555556,0.0367574447853472,0.718273216552069,0.249136051744864
1.06676444444444,0.0364257054475061,0.716919441039374,0.232742566564568
1.10009666666667,0.0338228653020597,0.712515298389495,0.219007717461751
1.13342861111111,0.0335129049299881,0.714182521055349,0.208446804801673
1.16676944444444,0.0317187822141856,0.71070681023013,0.198849619567008
1.20011,0.0307989466150595,0.710259389443874,0.191418488821896
1.23343777777778,0.0310715549210228,0.705702580602704,0.184373613551273
1.26678277777778,0.0293097598325429,0.700961055938113,0.179681397440912
1.30011916666667,0.0273909700578837,0.698723887779481,0.177316416651146
1.33345555555556,0.0282916198720025,0.698326463645524,0.17347641869364
1.36679194444444,0.0271694859730918,0.692780294744287,0.170877786180886
1.40012833333333,0.0270354056805653,0.689451488128213,0.170915361189357
1.43346055555556,0.0219380069094962,0.68512126498881,0.171272370591852
1.46679694444444,0.0256288385434631,0.68158920347528,0.170795811365092
1.50013333333333,0.0277391504752512,0.677779804312776,0.171307529635718
1.53346972222222,0.0254593423039986,0.673381621787545,0.172284303000927
1.56680166666667,0.0242199908680755,0.668983287268043,0.173184713708343
1.60013805555556,0.0220297436763774,0.659986053178452,0.174169666721216
1.63348305555556,0.0213794524315449,0.659952908202094,0.177131564971849
1.66681527777778,0.022764587793579,0.654883063018087,0.178793948338246
1.70015583333333,0.0207434274112838,0.648509218917717,0.18153521276073
1.73348805555556,0.0251455953786654,0.645602286924865,0.185194667639495
1.76684611111111,0.021524031684444,0.638878725847872,0.186768326100971
1.80017805555556,0.0226613150229167,0.635265115990043,0.19117426661834
1.83351444444444,0.0234966406469056,0.626745302985396,0.194354723993712
1.86685083333333,0.0209844437681478,0.621734187201759,0.197890271153516
1.90019166666667,0.0212326141290044,0.619033977245417,0.201392546137371
1.93351944444444,0.0228826022513252,0.610198281987577,0.205926920500187
1.96686,0.0198012590598257,0.603644098013835,0.208447271016208
2.00020083333333,0.0217553199400778,0.603006700280035,0.213503114212299
2.03353722222222,0.0188658179627742,0.592466328185786,0.217767256539541
2.06686916666667,0.0221632982318169,0.587525473296838,0.223796576994828
2.10021,0.0200088741998627,0.584438825564128,0.226360616192778
2.13354638888889,0.0227358262242979,0.578325128829624,0.233198351860611
2.16686972222222,0.0227898491913927,0.573175478341327,0.238158080172871
2.20021916666667,0.0220969708825799,0.567565587637479,0.243191633680726
2.2335425,0.0199772897796341,0.562975878553252,0.24833129385766
2.26687027777778,0.0235803760277466,0.554233536852171,0.253195875633619
2.30021527777778,0.0207370519057099,0.552656023792166,0.259671405151864
2.3335475,0.0207911102606854,0.546245946901229,0.264055608904639
2.36688388888889,0.023217943142612,0.544850721755671,0.270280487609592
2.40022027777778,0.0230977398058203,0.538876106248217,0.276481508856541
2.43355666666667,0.0229973686962181,0.531730546193097,0.282122625504437
2.46689305555556,0.0238162514775463,0.524586396469563,0.288396049688314
2.50022944444444,0.0224609673161293,0.522901466544823,0.293998947533175
2.53356583333333,0.0221228300165833,0.5161080427469,0.299341697856557
2.56690222222222,0.0238228280465431,0.514896828158377,0.306515495791252
2.60023861111111,0.0234682218019869,0.507960672812435,0.312018945257539
2.633575,0.02288265939218,0.505572216694627,0.318245971107752
2.66691555555556,0.0231991193833488,0.501761220836685,0.323751626091606
2.70024777777778,0.0239261445342006,0.498046830016692,0.330898435355193
2.73358416666667,0.0222584097424698,0.494025339407018,0.338183170268686
2.76692055555556,0.0243050365334542,0.489748468912653,0.343072656378579
2.80025694444444,0.0257732155708312,0.487749336536359,0.350844640704661
2.8335975,0.0233736210969496,0.480717694290997,0.357722032087256
2.86692972222222,0.0254884856480614,0.476227312220049,0.36346674636103
2.90027027777778,0.0244215181439949,0.4760458174296,0.370246350343527
2.93361972222222,0.0259774413247513,0.467482704356092,0.376805364857186
2.96693888888889,0.0244927277431398,0.465817500217632,0.384391118403538
3.00027944444444,0.02540205978469,0.458542994365013,0.390472761511297
3.03361583333333,0.0253691871986356,0.454885754363741,0.39636230107051
3.06694805555556,0.0273533598618022,0.454269998976596,0.404221801378734
3.10028861111111,0.0267244319424041,0.453960015243729,0.410217723167014
3.133625,0.0270256848202263,0.452632185646422,0.418142390227023
3.16695722222222,0.0253457218576384,0.44587436238925,0.423889239114945
3.20029361111111,0.0292557747731132,0.442742526041509,0.431114602069119
3.23363444444444,0.0267745633593817,0.437212961819506,0.438400607762822
3.26696194444444,0.028482435918582,0.436290759264339,0.444213340635324
3.30031138888889,0.0275677860555118,0.432503467384674,0.452083604963249
3.33363916666667,0.0297927590339774,0.428126090735695,0.45683359923636
3.36698,0.0292026601211901,0.427131118910209,0.464302734728349
3.40031194444444,0.0300638343987622,0.423927999577226,0.471000943234235
3.43365694444445,0.0288247218217245,0.420467219595175,0.478096806956206
3.46698472222222,0.0279766845995665,0.418837647876705,0.484030857824169
3.50032555555556,0.0293923959814544,0.411683560259291,0.489672310644984
3.53367472222222,0.0290347737315578,0.415275744484503,0.496687451984815
3.56698944444444,0.0288707855028335,0.409997946045033,0.502599826932992
3.60033027777778,0.0282021165894788,0.407252540276224,0.510010409802193
3.63367527777778,0.0300102809483999,0.403173417117264,0.515168661244786
3.66699861111111,0.0302767719464102,0.398279315205558,0.521747624086899
3.700335,0.0305670236714632,0.397859852987097,0.527343532806337
3.73367583333333,0.0319032307576782,0.394123704998519,0.533841511660711
3.76701666666667,0.0302990342034487,0.395306699697742,0.539440947611951
3.80034861111111,0.033344957152375,0.393949788537404,0.545907680712966
3.833685,0.034658168448375,0.385608957335184,0.551048921843793
3.86702138888889,0.0339906606311043,0.385571640753109,0.557366894101497
3.90036222222222,0.0333545572171026,0.384415885575242,0.562701669149738
3.93369416666667,0.0317213110139905,0.386615958612625,0.568165900425571
3.96702638888889,0.0340497914935476,0.377324493345117,0.573413331494475
4.00037555555556,0.0318781740924562,0.372449547031162,0.579412623212112
