HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/19/2025 5:01 PM
Export Time Stamp:	9/19/2025 10:05 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10800990	65492	10806778	931526	10812581	1033632	10800990	0.84643	10806778	1.01582	10812581	1.0645	10800990	77374.3841782546	10806778	917018.763166703	10812581	971002.348520432	10817558	54126	10823345	972466	10829149	1718567	10817558	0.84619	10823345	1.01524	10829149	1.06399	10817558	63964.3578865267	10823345	957868.090303771	10829149	1615209.72941475	10834125	31884	10839913	924603	10845731	2331448	10834125	0.84658	10839913	1.0154	10845731	1.06506	10834125	37662.1228944695	10839913	910580.066968682	10845731	2189029.72602483
92	10921001	66004	10926789	931223	10932608	1027096	10921001	0.84593	10926789	1.01673	10932608	1.06469	10921001	78025.3685293109	10926789	915899.993115183	10932608	964690.191511144	10937584	54917	10943356	972620	10949160	1700813	10937584	0.84696	10943356	1.01743	10949160	1.06465	10937584	64840.1341267592	10943356	955957.658020699	10949160	1597532.52242521	10954152	31579	10959924	929216	10965742	2321807	10954152	0.84669	10959924	1.01658	10965742	1.06403	10954152	37297.0036258843	10959924	914060.870762754	10965742	2182087.91105514
93	11041012	66492	11046800	927412	11052619	1019404	11041012	0.84705	11046800	1.01603	11052619	1.06405	11041012	78498.3176908093	11046800	912780.134444849	11052619	958041.445420798	11057595	55283	11063383	970402	11069186	1681882	11057595	0.84629	11063383	1.016	11069186	1.06423	11057595	65323.9433291189	11063383	955120.078740157	11069186	1580374.54309689	11074163	32106	11079950	923478	11085738	2311136	11074163	0.84632	11079950	1.01607	11085738	1.06451	11074163	37936.005293506	11079950	908872.420207269	11085738	2171079.65167072
94	11161024	67227	11166796	926905	11172614	1015937	11161024	0.84695	11166796	1.01681	11172614	1.06513	11161024	79375.405868115	11166796	911581.318043686	11172614	953815.027273666	11177591	55433	11183363	971962	11189166	1665815	11177591	0.84632	11183363	1.01685	11189166	1.06464	11177591	65498.8656772852	11183363	955855.829276688	11189166	1564674.44394349	11194142	32197	11199930	926862	11205749	2304358	11194142	0.84706	11199930	1.01623	11205749	1.06521	11194142	38010.2944301466	11199930	912059.277919369	11205749	2163289.86772561
95	11281035	66565	11286822	929406	11292625	1007846	11281035	0.84649	11286822	1.01625	11292625	1.06443	11281035	78636.4871410176	11286822	914544.649446494	11292625	946841.032289582	11297602	56403	11303389	969895	11309177	1650706	11297602	0.84678	11303389	1.01613	11309177	1.06533	11297602	66608.8003967973	11303389	954498.932223239	11309177	1549478.56532718	11314153	32679	11319941	926098	11325744	2296581	11314153	0.84695	11319941	1.01598	11325744	1.06518	11314153	38584.3320148769	11319941	911531.723065415	11325744	2156049.68174393
96	11401046	66967	11406833	927615	11412636	1004737	11401046	0.8471	11406833	1.01503	11412636	1.06569	11401046	79054.4209656475	11406833	913879.392727308	11412636	942804.192588839	11417628	56455	11423400	970369	11429204	1628861	11417628	0.84598	11423400	1.01682	11429204	1.06447	11417628	66733.2561053453	11423400	954317.381640802	11429204	1530208.46054844	11434180	33065	11439968	924593	11445771	2284370	11434180	0.84647	11439968	1.01568	11445771	1.06405	11434180	39062.223114818	11439968	910319.195022054	11445771	2146863.39927635
97	11521057	67225	11526844	927753	11532647	996413	11521057	0.8461	11526844	1.01662	11532647	1.06468	11521057	79452.783358941	11526844	912585.823611576	11532647	935880.264492618	11537624	56845	11543411	967763	11549199	1613152	11537624	0.84667	11543411	1.01535	11549199	1.06482	11537624	67139.4994507896	11543411	953132.417393017	11549199	1514952.76196916	11554191	33389	11559979	926934	11565797	2274418	11554191	0.84671	11559979	1.01707	11565797	1.06497	11554191	39433.8085058639	11559979	911376.798057164	11565797	2135663.91541546
98	11641068	67185	11646855	927270	11652658	991148	11641068	0.84693	11646855	1.01672	11652658	1.06444	11641068	79327.6894194325	11646855	912021.008733968	11652658	931145.01521927	11657650	57441	11663422	970847	11669226	1595274	11657650	0.84656	11663422	1.01686	11669226	1.0652	11657650	67852.2491022491	11663422	954749.916409339	11669226	1497628.61434472	11674202	33887	11679990	923447	11685793	2267078	11674202	0.84688	11679990	1.01621	11685793	1.06569	11674202	40013.9334970716	11679990	908716.702256423	11685793	2127333.46470362
99	11761079	67198	11766866	926174	11772685	987021	11761079	0.8462	11766866	1.01643	11772685	1.06412	11761079	79411.4866461829	11766866	911202.935765375	11772685	927546.705258805	11777661	57565	11783433	970524	11789237	1579873	11777661	0.84656	11783433	1.0167	11789237	1.06494	11777661	67998.7242487243	11783433	954582.472705813	11789237	1483532.40558154	11794213	34480	11800001	924703	11805804	2254715	11794213	0.84598	11800001	1.01675	11805804	1.06385	11794213	40757.4647154779	11800001	909469.387755102	11805804	2119391.8315552
100	11881090	67412	11886877	927604	11892680	981625	11881090	0.84626	11886877	1.01635	11892680	1.06459	11881090	79658.7337224966	11886877	912681.654941703	11892680	922068.589785739	11897657	57720	11903444	970178	11909248	1560799	11897657	0.84642	11903444	1.01609	11909248	1.06463	11897657	68193.0956262848	11903444	954815.026227991	11909248	1466048.29846989	11914240	34555	11920012	923558	11925815	2242128	11914240	0.84603	11920012	1.01677	11925815	1.06545	11914240	40843.7053059584	11920012	908325.383321695	11925815	2104395.32591863
101	12001101	67647	12006888	927158	12012691	975806	12001101	0.84654	12006888	1.01561	12012691	1.06446	12001101	79909.9865334184	12006888	912907.513710972	12012691	916714.578283825	12017668	58451	12023455	965738	12029259	1545066	12017668	0.84605	12023455	1.01541	12029259	1.06447	12017668	69086.9333963714	12023455	951081.829014881	12029259	1451488.53420012	12034235	35026	12040023	922941	12045841	2231096	12034235	0.84616	12040023	1.01612	12045841	1.06387	12034235	41394.0625886357	12040023	908299.216627957	12045841	2097150.96769342
102	12121112	67568	12126899	927634	12132702	972448	12121112	0.84609	12126899	1.01635	12132702	1.06424	12121112	79859.1166424376	12126899	912711.172332366	12132702	913748.778471022	12137679	58337	12143466	966334	12149270	1526993	12137679	0.84545	12143466	1.01579	12149270	1.06396	12137679	69001.1236619552	12143466	951312.771340533	12149270	1435197.75179518	12154246	35289	12160018	922053	12165821	2214234	12154246	0.8462	12160018	1.01596	12165821	1.06406	12154246	41702.9071141574	12160018	907568.211346904	12165821	2080929.64682443
103	12241123	67865	12246910	925975	12252729	966755	12241123	0.84598	12246910	1.01593	12252729	1.06452	12241123	80220.5725903686	12246910	911455.51366728	12252729	908160.485477023	12257705	58935	12263493	964424	12269312	1513300	12257705	0.84588	12263493	1.01506	12269312	1.06369	12257705	69673.0032628742	12263493	950115.264122318	12269312	1422688.94132689	12274304	35667	12280076	920583	12285879	2204386	12274304	0.84573	12280076	1.01667	12285879	1.06503	12274304	42173.0339470044	12280076	905488.50659506	12285879	2069787.70551064
104	12361134	67847	12366921	924130	12372724	963211	12361134	0.84601	12366921	1.01548	12372724	1.06503	12361134	80196.4515785865	12366921	910042.541458227	12372724	904397.998178455	12377701	59221	12383488	966363	12389292	1498984	12377701	0.84644	12383488	1.01543	12389292	1.06466	12377701	69964.7937243042	12383488	951678.599214126	12389292	1407946.19878647	12394268	35996	12400040	920815	12405843	2191883	12394268	0.84605	12400040	1.01618	12405843	1.06326	12394268	42545.9488209917	12400040	906153.437383141	12405843	2061474.14555236
105	12481145	68517	12486948	926185	12492735	956542	12481145	0.84641	12486948	1.01686	12492735	1.06398	12481145	80950.1305513876	12486948	910828.432625927	12492735	899022.538017632	12497712	59566	12503499	967388	12509303	1482612	12497712	0.84698	12503499	1.01566	12509303	1.06389	12497712	70327.5165883492	12503499	952472.284032058	12509303	1393576.40357556	12514295	36467	12520098	921743	12525901	2180654	12514295	0.84649	12520098	1.01648	12525901	1.06392	12514295	43080.2490283406	12520098	906798.953250433	12525901	2049640.9504474
106	12601156	68469	12606943	925210	12612746	954523	12601156	0.84622	12606943	1.01613	12612746	1.06415	12601156	80911.5832762166	12606943	910523.259819118	12612746	896981.628529813	12617738	59471	12623510	964966	12629314	1466420	12617738	0.84625	12623510	1.01608	12629314	1.06457	12617738	70275.9231905465	12623510	949694.90591292	12629314	1377476.35195431	12634290	36823	12640078	920197	12645897	2171301	12634290	0.84546	12640078	1.017	12645897	1.06501	12634290	43553.8050292149	12640078	904815.142576205	12645897	2038761.13839307
107	12721167	68579	12726954	925512	12732757	948770	12721167	0.84655	12726954	1.01655	12732757	1.06477	12721167	81009.9816903904	12726954	910444.149328611	12732757	891056.284455798	12737749	60012	12743521	964130	12749340	1450302	12737749	0.84633	12743521	1.01576	12749340	1.06471	12737749	70908.5108645564	12743521	949171.064030873	12749340	1362156.83143767	12754317	37318	12760104	920613	12765908	2153570	12754317	0.84631	12760104	1.01618	12765908	1.06442	12754317	44094.9533858752	12760104	905954.653703084	12765908	2023233.31015952
108	12841178	68980	12846965	924752	12852768	946126	12841178	0.84688	12846965	1.01675	12852768	1.06495	12841178	81451.9176270546	12846965	909517.580526187	12852768	888422.930654021	12857745	60267	12863532	964872	12869336	1440353	12857745	0.84667	12863532	1.01626	12869336	1.0641	12857745	71181.215821985	12863532	949434.199909472	12869336	1353588.0086458	12874312	37715	12880100	919869	12885919	2144046	12874312	0.84682	12880100	1.01611	12885919	1.06474	12874312	44537.209796651	12880100	905284.860891045	12885919	2013680.33510528
109	12961189	69257	12966976	924863	12972779	941773	12961189	0.84591	12966976	1.01635	12972779	1.0653	12961189	81872.7760636474	12966976	909984.749348158	12972779	884044.869989674	12977756	60815	12983544	967455	12989347	1427126	12977756	0.8464	12983544	1.01676	12989347	1.06507	12977756	71851.370510397	12983544	951507.730437862	12989347	1339936.34221225	12994323	37859	13000126	920429	13005930	2127657	12994323	0.84712	13000126	1.01571	13005930	1.06472	12994323	44691.4250637454	13000126	906192.712486832	13005930	1998325.38132091
110	13081200	69148	13087003	924207	13092806	938568	13081200	0.8465	13087003	1.01627	13092806	1.06488	13081200	81686.9462492617	13087003	909410.884902634	13092806	881383.817894974	13097767	61096	13103555	965127	13109358	1412163	13097767	0.84703	13103555	1.01611	13109358	1.06491	13097767	72129.6766348299	13103555	949825.314188424	13109358	1326086.71155309	13114334	38579	13120122	919243	13125909	2114346	13114334	0.84671	13120122	1.01701	13125909	1.06511	13114334	45563.4160456355	13120122	903868.20188592	13125909	1985096.3750223
111	13201211	68745	13206998	924576	13212802	934615	13201211	0.8461	13206998	1.01706	13212802	1.0642	13201211	81249.2613166292	13206998	909067.311663029	13212802	878232.475098666	13217778	60851	13223581	961889	13229400	1399039	13217778	0.84652	13223581	1.01625	13229400	1.06516	13217778	71883.7121391107	13223581	946508.241082411	13229400	1313454.31672237	13234361	39126	13240148	918764	13245952	2098054	13234361	0.84662	13240148	1.01641	13245952	1.06484	13234361	46214.3582717158	13240148	903930.500487008	13245952	1970299.76334473
112	13321222	69670	13327009	924831	13332813	930805	13321222	0.84604	13327009	1.01654	13332813	1.06489	13321222	82348.3523237672	13327009	909783.186101875	13332813	874085.586304689	13337789	61256	13343577	963143	13349380	1386548	13337789	0.84661	13343577	1.01574	13349380	1.06478	13337789	72354.4489198096	13343577	948218.04792565	13349380	1302192.00210372	13354372	39537	13360159	918140	13365947	2081431	13354372	0.84665	13360159	1.01713	13365947	1.06495	13354372	46698.1633496722	13360159	902677.140581833	13365947	1954487.06512043
113	13441233	69579	13447020	926371	13452824	927752	13441233	0.84669	13447020	1.01632	13452824	1.06522	13441233	82177.656521277	13447020	911495.395151133	13452824	870948.724207206	13457800	62417	13463588	966606	13469391	1372910	13457800	0.84608	13463588	1.01642	13469391	1.06562	13457800	73771.9837367625	13463588	950990.732177643	13469391	1288367.33544791	13474383	40158	13480155	918214	13485974	2065687	13474383	0.84726	13480155	1.01636	13485974	1.06456	13474383	47397.4930953898	13480155	903433.822661262	13485974	1940413.87991283
114	13561244	69989	13567031	926495	13572835	925291	13561244	0.84721	13567031	1.01743	13572835	1.06545	13561244	82611.1589806542	13567031	910622.843832008	13572835	868450.889295603	13577811	61898	13583599	965294	13589402	1359596	13577811	0.84681	13583599	1.01666	13589402	1.06476	13577811	73095.4995807796	13583599	949475.73426711	13589402	1276903.71539126	13594394	40144	13600166	917282	13605969	2052703	13594394	0.84646	13600166	1.01599	13605969	1.06467	13594394	47425.7495924202	13600166	902845.500447839	13605969	1928018.07132727
115	13681255	69916	13687042	924197	13692846	919842	13681255	0.84633	13687042	1.01636	13692846	1.06434	13681255	82610.8019330521	13687042	909320.516352474	13692846	864236.991938666	13697838	62609	13703610	963398	13709413	1344746	13697838	0.84695	13703610	1.01608	13709413	1.06435	13697838	73922.8998169904	13703610	948151.720336981	13709413	1263443.41616949	13714405	40180	13720192	915829	13726011	2038536	13714405	0.84624	13720192	1.01659	13726011	1.06529	13714405	47480.6201550388	13720192	900883.345301449	13726011	1913597.23643327
116	13801266	70066	13807053	923333	13812872	919445	13801266	0.84656	13807053	1.0169	13812872	1.06477	13801266	82765.5452655453	13807053	907988.002753466	13812872	863515.125332231	13817849	62867	13823621	963579	13829424	1331210	13817849	0.84695	13823621	1.01682	13829424	1.06498	13817849	74227.5222858492	13823621	947639.700241931	13829424	1249985.91522846	13834400	40748	13840188	916712	13845975	2014134	13834400	0.84614	13840188	1.01652	13845975	1.06405	13834400	48157.5153047959	13840188	901814.03218825	13845975	1892894.1309149
117	13921277	70296	13927080	921498	13932883	916194	13921277	0.84616	13927080	1.01628	13932883	1.06447	13921277	83076.4867164602	13927080	906736.332506789	13932883	860704.388099242	13937844	63357	13943632	965089	13949435	1320776	13937844	0.8466	13943632	1.01635	13949435	1.06408	13937844	74836.9950389794	13943632	949563.634574704	13949435	1241237.50093978	13954411	41621	13960199	916625	13966002	1998189	13954411	0.84622	13960199	1.0154	13966002	1.06438	13954411	49184.6092032805	13960199	902723.064802049	13966002	1877326.70662733
118	14041288	70528	14047091	924494	14052894	914189	14041288	0.84667	14047091	1.01542	14052894	1.066	14041288	83300.45944701	14047091	910454.787181659	14052894	857588.180112571	14057871	62619	14063643	963611	14069461	1311434	14057871	0.84688	14063643	1.01655	14069461	1.06563	14057871	73940.8180615908	14063643	947922.876395652	14069461	1230665.4279628	14074453	41744	14080225	913531	14086044	1984589	14074453	0.84706	14080225	1.0167	14086044	1.06521	14074453	49281.0426652185	14080225	898525.622110751	14086044	1863096.47862863
119	14161299	70697	14167086	923380	14172905	911878	14161299	0.84615	14167086	1.01544	14172905	1.06502	14161299	83551.379778999	14167086	909339.793587017	14172905	856207.395166288	14177866	63496	14183654	963665	14189441	1300447	14177866	0.84654	14183654	1.01562	14189441	1.06487	14177866	75006.4970349895	14183654	948844.05584766	14189441	1221226.06515349	14194418	41831	14200205	920530	14206008	1970103	14194418	0.84716	14200205	1.01578	14206008	1.06436	14194418	49377.9215260399	14200205	906229.695406486	14206008	1850974.29441167
120	14281310	70338	14287097	924970	14292916	907432	14281310	0.84632	14287097	1.01624	14292916	1.06443	14281310	83110.4074109084	14287097	910188.538140597	14292916	852505.096624485	14297877	63744	14303649	963486	14309452	1285426	14297877	0.84626	14303649	1.01505	14309452	1.06479	14297877	75324.3683974192	14303649	949200.531993498	14309452	1207210.81152152	14314429	42675	14320216	917366	14326019	1953228	14314429	0.84641	14320216	1.01557	14326019	1.06315	14314429	50418.8277548706	14320216	903301.594178639	14326019	1837208.29610121
121	14401321	70695	14407108	926214	14412927	904324	14401321	0.84606	14407108	1.01658	14412927	1.06497	14401321	83557.9036947734	14407108	911107.832143068	14412927	849154.4362752	14417904	63635	14423676	961416	14429479	1275033	14417904	0.84675	14423676	1.01577	14429479	1.06467	14417904	75152.0519633894	14423676	946489.854986857	14429479	1197585.16723492	14434455	43134	14440243	914226	14446046	1934561	14434455	0.84659	14440243	1.01577	14446046	1.06409	14434455	50950.2828996327	14440243	900032.487669453	14446046	1818042.6467686
122	14521332	70996	14527135	920726	14532938	903624	14521332	0.84647	14527135	1.01589	14532938	1.06434	14521332	83873.0256240623	14527135	906324.503637205	14532938	848999.379897401	14537915	64365	14543702	965131	14549521	1265071	14537915	0.84688	14543702	1.01649	14549521	1.06434	14537915	76002.5033062536	14543702	949474.170921505	14549521	1188596.68902794	14554497	43549	14560285	914818	14566088	1916032	14554497	0.84641	14560285	1.01675	14566088	1.06458	14554497	51451.4242506587	14560285	899747.233833293	14566088	1799800.86043322
123	14641343	71289	14647130	920641	14652949	901301	14641343	0.84683	14647130	1.01629	14652949	1.06427	14641343	84183.3662010085	14647130	905884.147241437	14652949	846872.50415778	14657910	64298	14663682	959370	14669501	1256167	14657910	0.84676	14663682	1.01587	14669501	1.06601	14657910	75934.1489914498	14663682	944382.647385985	14669501	1178382.00392116	14674462	43890	14680249	915005	14686052	1902829	14674462	0.8467	14680249	1.01597	14686052	1.06494	14674462	51836.5418684304	14680249	900622.065612174	14686052	1786794.56119594
124	14761354	70976	14767141	920943	14772960	899542	14761354	0.84712	14767141	1.01591	14772960	1.0652	14761354	83785.0599678912	14767141	906520.262621689	14772960	844481.787457754	14777921	64567	14783709	960431	14789543	1243958	14777921	0.84693	14783709	1.01597	14789543	1.06505	14777921	76236.5248603781	14783709	945334.015768182	14789543	1167980.84596967	14794519	44605	14800291	913303	14806095	1885097	14794519	0.84723	14800291	1.01614	14806095	1.06444	14794519	52648.0412638835	14800291	898796.425689374	14806095	1770975.34854008
125	14881365	71348	14887152	922018	14892971	895054	14881365	0.84651	14887152	1.01595	14892971	1.06395	14881365	84284.8873610471	14887152	907542.694030218	14892971	841255.698106114	14897948	65097	14903735	960099	14909538	1231839	14897948	0.84661	14903735	1.01639	14909538	1.06404	14897948	76891.3667450184	14903735	944616.73176635	14909538	1157699.89850006	14914515	45198	14920303	913796	14926106	1869185	14914515	0.84635	14920303	1.01634	14926106	1.06513	14914515	53403.4382938501	14920303	899104.630340241	14926106	1754889.07457306
126	15001376	71897	15007163	922409	15012967	894735	15001376	0.84651	15007163	1.01546	15012967	1.06526	15001376	84933.4325642934	15007163	908365.666791405	15012967	839921.709254079	15017959	65100	15023731	958677	15029534	1221586	15017959	0.84662	15023731	1.01634	15029534	1.0641	15017959	76894.002031608	15023731	943264.06517504	15029534	1147999.24819096	15034510	44833	15040298	914299	15046101	1849716	15034510	0.84644	15040298	1.01645	15046101	1.065	15034510	52966.5422239025	15040298	899502.188991096	15046101	1736822.53521127
127	15121387	71846	15127174	923218	15132993	893897	15121387	0.84688	15127174	1.01652	15132993	1.06576	15121387	84836.1042886832	15127174	908214.299767836	15132993	838741.367662513	15137954	65342	15143742	960835	15149545	1212446	15137954	0.84711	15143742	1.01632	15149545	1.06407	15137954	77135.2008593925	15143742	945405.974496222	15149545	1139441.95400679	15154521	45905	15160309	914767	15166112	1837701	15154521	0.84582	15160309	1.01571	15166112	1.06599	15154521	54272.7767137216	15160309	900618.286715696	15166112	1723938.31086596
128	15241398	71416	15247185	921519	15252989	890035	15241398	0.84654	15247185	1.01633	15252989	1.06522	15241398	84362.2274198502	15247185	906712.386724784	15252989	835541.015001596	15258043	65857	15263846	963438	15269634	1203307	15258043	0.84743	15263846	1.01692	15269634	1.06506	15258043	77713.7934696671	15263846	947407.859025292	15269634	1129802.0768783	15274626	46038	15280414	913784	15286217	1816987	15274626	0.8474	15280414	1.017	15286217	1.0649	15274626	54328.5343403352	15280414	898509.341199607	15286217	1706251.29120105
129	15361409	71844	15367196	923949	15373015	888831	15361409	0.84663	15367196	1.01616	15373015	1.06595	15361409	84858.7930973389	15367196	909255.432215399	15373015	833839.298278531	15377976	65845	15383764	960041	15389567	1196777	15377976	0.84704	15383764	1.01637	15389567	1.06523	15377976	77735.4080090669	15383764	944578.25398231	15389567	1123491.64030303	15394543	46634	15400331	913099	15406134	1801305	15394543	0.84622	15400331	1.01582	15406134	1.06553	15394543	55108.6006003167	15400331	898878.738359158	15406134	1690524.90309987
130	15481420	71746	15487208	920706	15493011	885984	15481420	0.84633	15487208	1.01595	15493011	1.06528	15481420	84773.0790589959	15487208	906251.291894286	15493011	831691.198558126	15497987	66143	15503759	959018	15509562	1188573	15497987	0.84778	15503759	1.01661	15509562	1.06498	15497987	78019.0615489868	15503759	943348.973549345	15509562	1116051.94463746	15514539	46798	15520326	913028	15526130	1788093	15514539	0.84617	15520326	1.01576	15526130	1.06575	15514539	55305.6714371817	15520326	898861.935890368	15526130	1677779.02885292
131	15601431	72012	15607219	919628	15613037	888119	15601431	0.84736	15607219	1.01589	15613037	1.06511	15601431	84983.9501510574	15607219	905243.677957259	15613037	833828.430866295	15617998	66231	15623786	958043	15629605	1178455	15617998	0.84702	15623786	1.01664	15629605	1.06513	15617998	78192.958843947	15623786	942362.094743469	15629605	1106395.46346455	15634581	47334	15640369	913308	15646172	1766849	15634581	0.84695	15640369	1.01739	15646172	1.06475	15634581	55887.5966704056	15640369	897697.048329549	15646172	1659402.67668467
132	15721442	71494	15727230	919870	15733033	884356	15721442	0.84741	15727230	1.01647	15733033	1.06576	15721442	84367.6614625742	15727230	904965.2227808	15733033	829789.070710104	15738009	66610	15743797	961326	15749600	1170260	15738009	0.84713	15743797	1.01734	15749600	1.06576	15738009	78630.1984347149	15743797	944940.72778029	15749600	1098052.09428014	15754592	47848	15760380	912733	15766167	1752158	15754592	0.8465	15760380	1.01643	15766167	1.06538	15754592	56524.5126993503	15760380	897979.20171581	15766167	1644631.96230453
133	15841453	72505	15847241	920842	15853044	881420	15841453	0.84773	15847241	1.01619	15853044	1.0657	15841453	85528.4111686504	15847241	906171.090052057	15853044	827080.791967721	15858020	66650	15863792	959651	15869595	1163912	15858020	0.84724	15863792	1.01611	15869595	1.06566	15858020	78667.2017374062	15863792	944436.133883142	15869595	1092198.26210987	15874541	48077	15880344	912291	15886163	1734893	15874541	0.84648	15880344	1.01618	15886163	1.06511	15874541	56796.3803043191	15880344	897765.159715798	15886163	1628839.27481669
134	15961464	72079	15967252	921726	15973070	882294	15961464	0.84684	15967252	1.0163	15973070	1.06488	15961464	85115.2519956544	15967252	906942.831840992	15973070	828538.426864999	15978047	67260	15983834	960799	15989622	1153676	15978047	0.84672	15983834	1.0167	15989622	1.06565	15978047	79435.9410430839	15983834	945017.212550408	15989622	1082603.10608549	15994614	48493	16000402	914159	16006205	1718469	15994614	0.84688	16000402	1.0166	16006205	1.06531	15994614	57260.7689401096	16000402	899231.75290183	16006205	1613116.36988295
135	16081475	72306	16087263	920546	16093081	879216	16081475	0.8469	16087263	1.01631	16093081	1.06497	16081475	85377.2582359192	16087263	905772.844899686	16093081	825578.185300994	16098058	67238	16103830	957223	16109633	1145905	16098058	0.84671	16103830	1.01694	16109633	1.06514	16098058	79410.8962927094	16103830	941277.754833127	16109633	1075825.71305181	16114609	48354	16120397	910363	16126200	1700164	16114609	0.84672	16120397	1.01636	16126200	1.06543	16114609	57107.4263038549	16120397	895709.197528435	16126200	1595753.82709329
136	16201486	73031	16207274	920722	16213077	876332	16201486	0.84677	16207274	1.01633	16213077	1.0655	16201486	86246.5604591566	16207274	905928.192614604	16213077	822460.816518067	16218053	67175	16223841	957827	16229644	1139757	16218053	0.84711	16223841	1.01594	16229644	1.06538	16218053	79299.0284614749	16223841	942798.787329961	16229644	1069812.64900787	16234620	49617	16240408	910001	16246227	1681935	16234620	0.84579	16240408	1.01663	16246227	1.06494	16234620	58663.4980314262	16240408	895115.233664165	16246227	1579370.66877007
137	16321497	72491	16327285	919801	16333088	874021	16321497	0.84655	16327285	1.01603	16333088	1.06463	16321497	85631.0908983521	16327285	905289.213901165	16333088	820962.212223965	16338049	68009	16343836	958791	16349639	1131756	16338049	0.84646	16343836	1.01576	16349639	1.0651	16338049	80345.2023722326	16343836	943914.901157754	16349639	1062581.91719087	16354631	48997	16360419	910321	16366222	1665916	16354631	0.84629	16360419	1.01575	16366222	1.06488	16354631	57896.2294249016	16360419	896205.759291164	16366222	1564416.64788521
138	16441508	72788	16447296	921022	16453114	875263	16441508	0.8465	16447296	1.01706	16453114	1.06567	16441508	85987.0053160071	16447296	905572.925884412	16453114	821326.489438569	16458091	67750	16463878	958873	16469666	1123942	16458091	0.84696	16463878	1.0166	16469666	1.06455	16458091	79991.9712855389	16463878	943215.620696439	16469666	1055790.70968954	16474658	49978	16480446	910369	16486249	1653094	16474658	0.84651	16480446	1.01593	16486249	1.06459	16474658	59040.0585935193	16480446	896094.219089898	16486249	1552798.73002752
139	16561519	73123	16567307	917458	16573110	873226	16561519	0.84744	16567307	1.01621	16573110	1.06514	16561519	86286.9347682432	16567307	902823.235354897	16573110	819822.74630565	16578149	68064	16583967	957877	16589771	1118090	16578149	0.84654	16583967	1.01609	16589771	1.06516	16578149	80402.5799135304	16583967	942708.815164011	16589771	1049692.06504187	16594747	50112	16600519	912255	16606322	1638103	16594747	0.84739	16600519	1.01614	16606322	1.06487	16594747	59136.879122954	16600519	897765.071742083	16606322	1538312.65788312
140	16681530	72636	16687318	921873	16693121	870809	16681530	0.84661	16687318	1.01627	16693121	1.06509	16681530	85796.2934527114	16687318	907114.251134049	16693121	817591.940587181	16698097	68431	16703885	957988	16709672	1111059	16698097	0.847	16703885	1.01715	16709672	1.06551	16698097	80792.2077922078	16703885	941835.520817972	16709672	1042748.54295126	16714664	50169	16720436	913963	16726255	1618657	16714664	0.84607	16720436	1.01612	16726255	1.06483	16714664	59296.5121089272	16720436	899463.64602606	16726255	1520108.37410666
141	16801541	72974	16807329	920312	16813132	872091	16801541	0.84635	16807329	1.01595	16813132	1.06505	16801541	86222.0121699061	16807329	905863.477533343	16813132	818826.346180931	16818108	68989	16823896	956022	16829683	1105129	16818108	0.84635	16823896	1.01582	16829683	1.06562	16818108	81513.5582205943	16823896	941133.271642614	16829683	1037076.06839211	16834660	50433	16840432	911726	16846235	1603404	16834660	0.84696	16840432	1.01608	16846235	1.06509	16834660	59545.9053556248	16840432	897297.456893158	16846235	1505416.44368082
142	16921552	73273	16927340	919301	16933143	869653	16921552	0.84669	16927340	1.01643	16933143	1.0659	16921552	86540.5284106344	16927340	904441.033814429	16933143	815886.105638428	16938119	68803	16943907	956953	16949710	1098188	16938119	0.84664	16943907	1.01725	16949710	1.06532	16938119	81265.9453841066	16943907	940725.485377243	16949710	1030852.70153569	16954686	51267	16960490	912856	16966293	1589648	16954686	0.84636	16960490	1.0157	16966293	1.06485	16954686	60573.5148163902	16960490	898745.692625775	16966293	1492837.48884819
